"","x"
"7169",8.66739672635479
"7170",9.20712813671483
"7171",9.23124557094798
"7172",9.32917103743682
"7173",9.86531533557228
"7174",8.06632286908665
"7175",8.50492526694765
"7176",8.50008372448806
"7177",9.19637874862773
"7178",9.24828624619217
"7179",9.10034082031531
"7180",8.50008372448806
"7181",9.48645903340884
"7182",8.5127336751974
"7183",9.75148626523904
"7184",10.1282715607474
"7185",7.95246297791012
"7186",9.19613204628784
"7187",8.75632481331724
"7188",8.63096493549634
"7189",9.85452716682508
"7190",8.69653609861496
"7191",9.7261153828942
"7192",10.5337182683962
"7193",8.6325651992823
"7194",8.71201752156181
"7195",9.28569152699765
"7196",8.8031208221796
"7197",8.78993827500911
"7198",8.42163048707572
"7199",9.95456180236403
"7200",9.64714540089125
"7201",10.2127543451684
"7202",8.87813812726028
"7203",8.46661114260128
"7204",10.3863138462321
"7205",9.39940903794969
"7206",7.95246297791012
"7207",9.23130672631494
"7208",8.55064666119773
"7209",8.4115994030643
"7210",9.59901099585668
"7211",8.58053751601426
"7212",8.86633690169582
"7213",9.22225388834801
"7214",9.02588542644424
"7215",8.56966371906231
"7216",9.06217306205876
"7217",8.06161016713454
"7218",8.10091066959131
"7219",10.3323058155881
"7220",9.1854985166363
"7221",10.6905160159242
"7222",9.05692051495431
"7223",9.76185556830918
"7224",8.42960654800675
"7225",10.2283033477546
"7226",8.55824285247895
"7227",9.17553967816979
"7228",8.34506828943165
"7229",9.91679079321749
"7230",8.56966371906231
"7231",8.34819294380143
"7232",9.85524640983513
"7233",8.58283873882866
"7234",8.640581887562
"7235",8.77310182668921
"7236",8.04521889317095
"7237",8.14494347487854
"7238",10.4494722501623
"7239",10.5337182683962
"7240",8.13364532766849
"7241",9.00792904903408
"7242",10.6457962365272
"7243",9.93966668587888
"7244",9.47259124106318
"7245",10.151360545486
"7246",11.0219575327967
"7247",8.42960654800675
"7248",9.95587210783073
"7249",8.11881205626127
"7250",9.36486949178108
"7251",8.60698062197244
"7252",8.68869821107588
"7253",9.33813495921815
"7254",9.37036431934185
"7255",8.14136566068483
"7256",9.36486949178108
"7257",8.81951947449769
"7258",9.32917103743682
"7259",10.1558570446131
"7260",9.24828624619217
"7261",8.71201752156181
"7262",8.74711681006599
"7263",9.30586692805218
"7264",8.82720941477002
"7265",9.70632675726513
"7266",8.10091066959131
"7267",9.39940903794969
"7268",8.96726064190355
"7269",9.02869423385343
"7270",8.29698324424601
"7271",8.61954421130135
"7272",8.55309730748061
"7273",8.88210750805017
"7274",8.83874420982837
"7275",8.66838606807534
"7276",8.53418359781233
"7277",9.39480585970554
"7278",8.18900458384519
"7279",9.64183344872751
"7280",9.31913748254593
"7281",8.82720941477002
"7282",8.54693232093382
"7283",8.49449812087454
"7284",9.17932482144737
"7285",9.71594081692716
"7286",9.19493448929259
"7287",8.97981690907521
"7288",8.69653609861496
"7289",10.5029930470895
"7290",9.69636806470734
"7291",9.20266908619174
"7292",8.54571481888434
"7293",9.88414562819953
"7294",9.92262731125594
"7295",8.819288846212
"7296",9.14897754204256
"7297",8.59186407571761
"7298",8.81951947449769
"7299",9.97474252511036
"7300",9.00420984957147
"7301",9.20266908619174
"7302",8.43597397497566
"7303",8.13364532766849
"7304",8.74711681006599
"7305",8.51064959906132
"7306",8.51645392817333
"7307",8.14339952792831
"7308",9.79102196501598
"7309",8.42163048707572
"7310",8.81449924194607
"7311",10.6457962365272
"7312",8.93375695821734
"7313",8.21854296092601
"7314",8.82314399583468
"7315",8.5127336751974
"7316",8.76420314997002
"7317",8.59722501801119
"7318",9.04757309789703
"7319",9.1854985166363
"7320",8.43225987849136
"7321",8.96974055623154
"7322",8.51413886255925
"7323",10.2963170364591
"7324",9.11225294713852
"7325",8.42531392928422
"7326",8.54571481888434
"7327",9.60494039905461
"7328",8.10091066959131
"7329",8.39469765724792
"7330",9.71695845579416
"7331",9.91729003095764
"7332",9.19493448929259
"7333",9.97906453095848
"7334",8.74893898289242
"7335",9.71695845579416
"7336",8.56510988231917
"7337",8.96974055623154
"7338",9.33735019866025
"7339",9.36960268209748
"7340",9.2405310964644
"7341",9.7261153828942
"7342",9.20266908619174
"7343",9.22225388834801
"7344",9.70632675726513
"7345",8.77310182668921
"7346",8.97597316347345
"7347",8.71702319144514
"7348",9.64312141808698
"7349",8.58053751601426
"7350",9.17553967816979
"7351",8.25233045163276
"7352",8.78427044472643
"7353",8.93375695821734
"7354",7.95246297791012
"7355",10.4636279229076
"7356",8.56510988231917
"7357",8.67889846573977
"7358",8.59186407571761
"7359",8.28442800375377
"7360",9.08826281449987
"7361",8.4667831091735
"7362",8.61356838597637
"7363",8.51645392817333
"7364",10.5029930470895
"7365",9.40521705087667
"7366",9.14421847762476
"7367",8.2464273645977
"7368",8.3066899948837
"7369",9.24828624619217
"7370",8.28492935475155
"7371",8.81567831907155
"7372",8.57805894732184
"7373",10.4078807688384
"7374",10.3863138462321
"7375",8.30721177771575
"7376",8.67027120645511
"7377",8.92397726878388
"7378",8.29499383000684
"7379",8.29499383000684
"7380",7.95722342380238
"7381",9.46820472755176
"7382",10.6457962365272
"7383",8.49449812087454
"7384",8.11881205626127
"7385",10.9867300571477
"7386",10.1558570446131
"7387",9.22225388834801
"7388",8.42163048707572
"7389",9.17553967816979
"7390",9.88414562819953
"7391",8.25211448460822
"7392",11.0219575327967
"7393",9.28177673325838
"7394",8.85827529727038
"7395",9.23124557094798
"7396",8.78655114681848
"7397",9.10011532553296
"7398",9.68838338428267
"7399",8.97081834879958
"7400",10.1282715607474
"7401",8.22601625540243
"7402",9.64714540089125
"7403",9.39940903794969
"7404",9.62010005252041
"7405",8.62707367792692
"7406",9.00155234958442
"7407",8.61356838597637
"7408",9.73979625101311
"7409",8.5127336751974
"7410",8.6518971227354
"7411",8.59722501801119
"7412",9.95456180236403
"7413",9.0337014449319
"7414",8.42517544327588
"7415",8.06161016713454
"7416",10.6644373009981
"7417",8.55824285247895
"7418",9.17553967816979
"7419",8.79761372433505
"7420",9.23730305665892
"7421",8.59195131790945
"7422",8.640581887562
"7423",7.95147146009537
"7424",9.37972767386329
"7425",8.55824285247895
"7426",10.3165738391737
"7427",8.93375695821734
"7428",9.26504722451659
"7429",10.0570764556139
"7430",8.55824285247895
"7431",9.10617494584696
"7432",8.25233045163276
"7433",10.151360545486
"7434",8.45586591343524
"7435",8.61191737988445
"7436",9.82479445639068
"7437",9.69713528112705
"7438",9.82479445639068
"7439",8.97993544325494
"7440",9.17796251232538
"7441",9.23730305665892
"7442",8.58053751601426
"7443",9.88414562819953
"7444",8.78655114681848
"7445",10.3323058155881
"7446",10.2876655045023
"7447",9.88429224623694
"7448",8.55861082021372
"7449",9.87976724596993
"7450",9.10034082031531
"7451",9.53632300917569
"7452",10.033694668773
"7453",8.40679652110359
"7454",8.46723691578948
"7455",8.55861082021372
"7456",8.59583869448563
"7457",9.87976724596993
"7458",10.3186282948072
"7459",7.89539789304327
"7460",9.24492333239279
"7461",9.30293411480603
"7462",8.53418359781233
"7463",10.2127543451684
"7464",8.01404625435395
"7465",8.61191737988445
"7466",8.59186407571761
"7467",8.4513583684622
"7468",10.3165738391737
"7469",9.04617612888153
"7470",8.74741859962472
"7471",10.5337182683962
"7472",8.66354940492988
"7473",10.3186282948072
"7474",8.71702319144514
"7475",8.69653609861496
"7476",8.6325651992823
"7477",9.88414562819953
"7478",9.59901099585668
"7479",10.033694668773
"7480",8.42569008622906
"7481",8.71041054513719
"7482",9.21093197407515
"7483",8.57490540758199
"7484",8.60957302646096
"7485",11.0219575327967
"7486",9.72001945097986
"7487",9.37036431934185
"7488",8.21350940253392
"7489",9.17932482144737
"7490",9.11225294713852
"7491",9.00102493170156
"7492",8.31998789966081
"7493",8.28442800375377
"7494",9.43904488445752
"7495",8.35299385255993
"7496",10.3522460337406
"7497",8.10091066959131
"7498",8.6155745527618
"7499",9.02869423385343
"7500",8.88196138807166
"7501",9.17796251232538
"7502",10.1124080322831
"7503",8.80588639129511
"7504",9.21093197407515
"7505",9.8249424445277
"7506",8.46313199861057
"7507",8.6325651992823
"7508",8.76420314997002
"7509",9.7261153828942
"7510",9.43115423087192
"7511",9.05198190324509
"7512",8.71201752156181
"7513",8.46313199861057
"7514",8.98907466432038
"7515",9.44917676788484
"7516",9.14421847762476
"7517",10.2283033477546
"7518",8.97981690907521
"7519",9.23130672631494
"7520",9.37036431934185
"7521",8.58053751601426
"7522",8.82314399583468
"7523",10.0570764556139
"7524",8.52072389435347
"7525",9.92262731125594
"7526",8.58053751601426
"7527",8.94694844780006
"7528",10.3004760954268
"7529",9.46427609948871
"7530",8.74741859962472
"7531",9.72001945097986
"7532",9.10034082031531
"7533",8.59195131790945
"7534",8.06161016713454
"7535",8.97597316347345
"7536",9.33735019866025
"7537",9.36486949178108
"7538",9.60494039905461
"7539",8.74893898289242
"7540",8.36917532515305
"7541",9.85524640983513
"7542",9.43904488445752
"7543",8.78993827500911
"7544",10.1751146429956
"7545",10.0752856615369
"7546",8.73653636868793
"7547",9.11225294713852
"7548",10.0591351105461
"7549",8.90369809099265
"7550",8.57490540758199
"7551",9.46820472755176
"7552",7.9981588030065
"7553",10.9867300571477
"7554",9.07269815657278
"7555",10.3165738391737
"7556",8.66354940492988
"7557",9.80425442635771
"7558",9.17553967816979
"7559",8.66217330837808
"7560",8.61191737988445
"7561",8.6325651992823
"7562",10.3121803711666
"7563",9.46820472755176
"7564",8.68869821107588
"7565",8.53862921893419
"7566",8.86633690169582
"7567",9.8249424445277
"7568",8.3590742481357
"7569",10.033694668773
"7570",9.17932482144737
"7571",8.81567831907155
"7572",8.76955687393137
"7573",8.6518971227354
"7574",8.58053751601426
"7575",9.17070278370196
"7576",8.58053751601426
"7577",10.1558570446131
"7578",8.42531392928422
"7579",8.35299385255993
"7580",10.2883258456524
"7581",9.10011532553296
"7582",9.95587210783073
"7583",9.34302288407812
"7584",8.86633690169582
"7585",8.50492526694765
"7586",9.04617612888153
"7587",10.2478036326665
"7588",8.34819294380143
"7589",8.30721177771575
"7590",8.4667831091735
"7591",8.69154536815924
"7592",8.74741859962472
"7593",8.06161016713454
"7594",8.63536671379586
"7595",10.0104026014156
"7596",8.28442800375377
"7597",9.26732255674022
"7598",8.63070588848094
"7599",8.51413886255925
"7600",8.79761372433505
"7601",10.0262213777408
"7602",8.40939070849113
"7603",7.95722342380238
"7604",9.86531533557228
"7605",8.00763333758172
"7606",8.42531392928422
"7607",8.78427044472643
"7608",10.3867723112744
"7609",10.1124080322831
"7610",9.47159559144248
"7611",9.06467856381685
"7612",8.81951947449769
"7613",10.3159490656906
"7614",9.23730305665892
"7615",8.83874420982837
"7616",8.93404963480067
"7617",10.4078807688384
"7618",10.2969835903009
"7619",8.29499383000684
"7620",8.50492526694765
"7621",9.11657954722608
"7622",8.74741859962472
"7623",9.28177673325838
"7624",8.78644870265159
"7625",9.62010005252041
"7626",9.28533546910247
"7627",8.6325651992823
"7628",10.7327748226273
"7629",8.45833525103953
"7630",8.8031208221796
"7631",7.96420137356662
"7632",8.42163048707572
"7633",8.49449812087454
"7634",8.8756236567995
"7635",8.67889846573977
"7636",8.40939070849113
"7637",10.2969835903009
"7638",9.37972767386329
"7639",9.24846031152394
"7640",8.49449812087454
"7641",8.28492935475155
"7642",8.76420314997002
"7643",10.6905160159242
"7644",8.66838606807534
"7645",8.66838606807534
"7646",9.28116265194647
"7647",8.71800561246184
"7648",8.6155745527618
"7649",8.75326753035445
"7650",8.53418359781233
"7651",8.92680161402075
"7652",8.18962392413757
"7653",9.33813495921815
"7654",8.76955687393137
"7655",8.66217330837808
"7656",9.84574711560834
"7657",8.94389599417062
"7658",8.50492526694765
"7659",8.75632481331724
"7660",8.91582249585992
"7661",9.04617612888153
"7662",8.29332888048448
"7663",9.86531533557228
"7664",8.1113157885561
"7665",8.42090506208542
"7666",8.87832967343439
"7667",10.6905160159242
"7668",8.60957302646096
"7669",10.5634736995458
"7670",8.14494347487854
"7671",8.75632481331724
"7672",8.58283873882866
"7673",9.03499872639848
"7674",8.57490540758199
"7675",10.6905160159242
"7676",8.89624330921036
"7677",8.80588639129511
"7678",9.69636806470734
"7679",8.89624330921036
"7680",8.42163048707572
"7681",8.88210750805017
"7682",10.3684012561912
"7683",8.4667831091735
"7684",8.79761372433505
"7685",9.57411712274878
"7686",9.64714540089125
"7687",9.64714540089125
"7688",10.3323058155881
"7689",8.61155670963693
"7690",9.26504722451659
"7691",8.56510988231917
"7692",8.01404625435395
"7693",8.59195131790945
"7694",9.76185556830918
"7695",10.1124080322831
"7696",9.14143401527362
"7697",8.90775189755681
"7698",8.56931673983177
"7699",9.24492333239279
"7700",8.6518971227354
"7701",8.94386119759516
"7702",9.00102493170156
"7703",8.49308796682771
"7704",9.37036431934185
"7705",9.13588195088196
"7706",9.02435091105769
"7707",10.3522460337406
"7708",9.10617494584696
"7709",9.46820472755176
"7710",9.28116265194647
"7711",8.55309730748061
"7712",9.28533546910247
"7713",7.95246297791012
"7714",8.88210750805017
"7715",10.0348677606448
"7716",8.87813812726028
"7717",9.1854985166363
"7718",8.18900458384519
"7719",9.23124557094798
"7720",9.06217306205876
"7721",10.0910276890152
"7722",9.4327689578099
"7723",9.31091769737927
"7724",8.34760755765739
"7725",9.34302288407812
"7726",8.25033790307694
"7727",8.98907466432038
"7728",9.20302171294941
"7729",8.78626578424907
"7730",10.1026958595116
"7731",9.76185556830918
"7732",10.4636279229076
"7733",9.61162002780517
"7734",7.96420137356662
"7735",8.42090506208542
"7736",9.25456716320484
"7737",9.17796251232538
"7738",9.76185556830918
"7739",10.0348677606448
"7740",8.78993827500911
"7741",9.28579593581327
"7742",10.1558570446131
"7743",8.57490540758199
"7744",9.05692051495431
"7745",9.1140648116897
"7746",8.80624830238692
"7747",8.58283873882866
"7748",8.47197245225187
"7749",9.33813495921815
"7750",8.4513583684622
"7751",8.85827529727038
"7752",7.81191509074715
"7753",8.6325651992823
"7754",9.1854985166363
"7755",10.2127543451684
"7756",10.033694668773
"7757",9.1854985166363
"7758",9.85452716682508
"7759",8.94389599417062
"7760",8.13116734447965
"7761",9.88414562819953
"7762",8.83119086735201
"7763",8.83874420982837
"7764",8.69653609861496
"7765",9.02588542644424
"7766",9.31091769737927
"7767",9.40521705087667
"7768",10.6644373009981
"7769",10.8015354688026
"7770",8.94694844780006
"7771",9.40521705087667
"7772",8.1113157885561
"7773",8.38196147652461
"7774",8.80624830238692
"7775",8.4837032224509
"7776",9.37036431934185
"7777",9.94119938266757
"7778",8.88196138807166
"7779",10.4111661761643
"7780",9.85452716682508
"7781",8.88210750805017
"7782",9.69636806470734
"7783",8.93375695821734
"7784",8.90396526934819
"7785",9.61162002780517
"7786",8.71702319144514
"7787",9.04617612888153
"7788",8.88210750805017
"7789",8.38556059051899
"7790",8.89624330921036
"7791",9.28177673325838
"7792",8.6325651992823
"7793",8.71862496530591
"7794",9.32917103743682
"7795",8.7393794244481
"7796",10.1522635988244
"7797",9.63154334874445
"7798",9.88429224623694
"7799",9.43328416573364
"7800",8.51064959906132
"7801",9.28569152699765
"7802",9.1140648116897
"7803",8.69653609861496
"7804",10.2533993650565
"7805",9.85452716682508
"7806",10.2719984763878
"7807",8.55824285247895
"7808",8.82404115686933
"7809",8.35461507065106
"7810",8.89624330921036
"7811",8.61155670963693
"7812",10.3121803711666
"7813",9.17553967816979
"7814",9.84574711560834
"7815",10.4494722501623
"7816",9.43904488445752
"7817",8.97981690907521
"7818",9.28177673325838
"7819",9.30264297146442
"7820",10.1846970625788
"7821",10.2127543451684
"7822",9.61162002780517
"7823",8.74893898289242
"7824",9.07716353667679
"7825",8.83119086735201
"7826",8.8756236567995
"7827",8.43225987849136
"7828",8.06632286908665
"7829",8.59195131790945
"7830",8.74741859962472
"7831",8.52072389435347
"7832",8.6518971227354
"7833",8.50381058503372
"7834",8.78626578424907
"7835",9.1140648116897
"7836",8.69906442427428
"7837",9.41286579178292
"7838",8.47650642914773
"7839",10.5337182683962
"7840",8.50492526694765
"7841",8.22601625540243
"7842",8.97981690907521
"7843",8.71800561246184
"7844",9.14421847762476
"7845",8.35461507065106
"7846",8.85827529727038
"7847",9.17932482144737
"7848",9.1854985166363
"7849",8.13116734447965
"7850",9.96568533196567
"7851",9.40247322020072
"7852",9.00600611895296
"7853",9.31091769737927
"7854",8.74741859962472
"7855",10.6905160159242
"7856",9.62010005252041
"7857",9.85524640983513
"7858",8.68869821107588
"7859",9.46659262583133
"7860",8.42531392928422
"7861",8.79761372433505
"7862",9.28177673325838
"7863",9.70632675726513
"7864",8.11881205626127
"7865",8.85827529727038
"7866",8.78644870265159
"7867",8.51645392817333
"7868",8.56966371906231
"7869",9.28116265194647
"7870",9.40521705087667
"7871",8.83874420982837
"7872",8.55309730748061
"7873",10.1124080322831
"7874",9.55541916927507
"7875",9.25636404703609
"7876",10.8015354688026
"7877",9.37036431934185
"7878",9.02588542644424
"7879",9.96568533196567
"7880",9.7707126893482
"7881",8.956525555737
"7882",10.4903472766027
"7883",10.2283033477546
"7884",10.0666633030502
"7885",9.17932482144737
"7886",8.60698062197244
"7887",8.81449924194607
"7888",9.00600611895296
"7889",8.49449812087454
"7890",10.3522460337406
"7891",8.25233045163276
"7892",8.29698324424601
"7893",9.93966668587888
"7894",8.73653636868793
"7895",9.96568533196567
"7896",8.47650642914773
"7897",8.49449812087454
"7898",10.7327748226273
"7899",8.59346750786056
"7900",8.66739672635479
"7901",9.37972767386329
"7902",9.96568533196567
"7903",8.96974055623154
"7904",9.64312141808698
"7905",9.13588195088196
"7906",10.1282715607474
"7907",9.04617612888153
"7908",10.4494722501623
"7909",10.6905160159242
"7910",9.57789443011281
"7911",8.97081834879958
"7912",8.57490540758199
"7913",8.35695293623403
"7914",10.5029930470895
"7915",8.98907466432038
"7916",8.69653609861496
"7917",8.45833525103953
"7918",9.23730305665892
"7919",8.58053751601426
"7920",7.95246297791012
"7921",8.89346189965718
"7922",8.80588639129511
"7923",8.34506828943165
"7924",9.72001945097986
"7925",8.61155670963693
"7926",8.11881205626127
"7927",8.78626578424907
"7928",10.2283033477546
"7929",9.62010005252041
"7930",9.64312141808698
"7931",8.8756236567995
"7932",9.39480585970554
"7933",9.02588542644424
"7934",8.46661114260128
"7935",9.97474252511036
"7936",8.98907466432038
"7937",9.76135500982116
"7938",7.96420137356662
"7939",9.20712813671483
"7940",10.5029930470895
"7941",8.79761372433505
"7942",8.81567831907155
"7943",8.75632481331724
"7944",11.0219575327967
"7945",7.88713551194495
"7946",9.03499872639848
"7947",8.50381058503372
"7948",10.6905160159242
"7949",8.38301183229912
"7950",8.56966371906231
"7951",9.16809220097614
"7952",8.67027120645511
"7953",10.1522635988244
"7954",10.1558570446131
"7955",8.4667831091735
"7956",8.38556059051899
"7957",10.0591351105461
"7958",8.4667831091735
"7959",9.33813495921815
"7960",9.11225294713852
"7961",9.44337001303303
"7962",8.23875972167654
"7963",8.57490540758199
"7964",11.3065632316718
"7965",7.81191509074715
"7966",10.3186282948072
"7967",8.42090506208542
"7968",9.44431572205181
"7969",9.1854985166363
"7970",9.00792904903408
"7971",8.86633690169582
"7972",9.95587210783073
"7973",9.46427609948871
"7974",8.6325651992823
"7975",8.42090506208542
"7976",8.81951947449769
"7977",9.82510253444328
"7978",8.42163048707572
"7979",8.51645392817333
"7980",8.90396526934819
"7981",8.88070239684068
"7982",9.37036431934185
"7983",10.8015354688026
"7984",8.70761198363764
"7985",8.81951947449769
"7986",8.51413886255925
"7987",7.99329819069363
"7988",8.40679652110359
"7989",8.00763333758172
"7990",8.57490540758199
"7991",10.3406548182693
"7992",8.38301183229912
"7993",9.92995399432956
"7994",8.71800561246184
"7995",8.67889846573977
"7996",8.69154536815924
"7997",10.2963170364591
"7998",8.83874420982837
"7999",8.96690239160985
"8000",8.82720941477002
"8001",8.39469765724792
"8002",9.98783032245409
"8003",9.00155234958442
"8004",9.14897754204256
"8005",9.64714540089125
"8006",9.59901099585668
"8007",8.6155745527618
"8008",8.85827529727038
"8009",9.46659262583133
"8010",8.76733493359436
"8011",9.17932482144737
"8012",9.92262731125594
"8013",8.48657056191549
"8014",9.14143401527362
"8015",8.49449812087454
"8016",8.83518982246858
"8017",8.81951947449769
"8018",8.21854296092601
"8019",9.11225294713852
"8020",8.46313199861057
"8021",8.35299385255993
"8022",8.01404625435395
"8023",9.64183344872751
"8024",8.74741859962472
"8025",8.89346189965718
"8026",9.86531533557228
"8027",9.79102196501598
"8028",9.20302171294941
"8029",9.26732255674022
"8030",9.79102196501598
"8031",8.81449924194607
"8032",8.5127336751974
"8033",8.14494347487854
"8034",9.19613204628784
"8035",8.94389599417062
"8036",9.44917676788484
"8037",9.17796251232538
"8038",9.70632675726513
"8039",8.82720941477002
"8040",9.91892300059408
"8041",10.5634736995458
"8042",9.88429224623694
"8043",10.3684012561912
"8044",8.61191737988445
"8045",8.52072389435347
"8046",8.98907466432038
"8047",9.88414562819953
"8048",8.4667831091735
"8049",8.80624830238692
"8050",8.55309730748061
"8051",9.44917676788484
"8052",8.93404963480067
"8053",10.6457962365272
"8054",8.55309730748061
"8055",9.28533546910247
"8056",8.34760755765739
"8057",8.93375695821734
"8058",9.85524640983513
"8059",8.71800561246184
"8060",10.2127543451684
"8061",8.63070588848094
"8062",8.53862921893419
"8063",9.96568533196567
"8064",9.00102493170156
"8065",8.50492526694765
"8066",9.84156024292392
"8067",10.0910276890152
"8068",10.3165738391737
"8069",8.39788529860975
"8070",8.38301183229912
"8071",8.46723691578948
"8072",9.10617494584696
"8073",9.28569152699765
"8074",8.29332888048448
"8075",10.7369798221494
"8076",9.72001945097986
"8077",9.97906453095848
"8078",9.28579593581327
"8079",8.31189878807976
"8080",8.87832967343439
"8081",9.95414714437192
"8082",7.90338410572409
"8083",8.671410429829
"8084",7.8762772766196
"8085",9.1255206479099
"8086",9.19637874862773
"8087",8.31998789966081
"8088",8.38301183229912
"8089",8.60957302646096
"8090",8.78655114681848
"8091",8.7393794244481
"8092",9.69713528112705
"8093",9.32917103743682
"8094",8.34760755765739
"8095",9.33735019866025
"8096",8.56966371906231
"8097",8.1113157885561
"8098",8.58053751601426
"8099",8.68869821107588
"8100",8.74711681006599
"8101",8.42163048707572
"8102",9.28533546910247
"8103",8.42960654800675
"8104",8.96458212542608
"8105",8.78644870265159
"8106",8.38301183229912
"8107",8.46313199861057
"8108",8.45833525103953
"8109",8.59195131790945
"8110",9.96568533196567
"8111",8.92397726878388
"8112",8.86904775281655
"8113",8.5127336751974
"8114",10.5029930470895
"8115",8.20621977106458
"8116",8.61155670963693
"8117",10.3863138462321
"8118",8.35695293623403
"8119",8.68869821107588
"8120",9.39940903794969
"8121",9.00600611895296
"8122",8.61356838597637
"8123",8.10091066959131
"8124",8.25211448460822
"8125",9.11225294713852
"8126",10.1026958595116
"8127",9.76185556830918
"8128",8.57805894732184
"8129",8.96690239160985
"8130",8.74711681006599
"8131",9.84574711560834
"8132",9.28116265194647
"8133",9.2405310964644
"8134",8.25233045163276
"8135",8.86150302790343
"8136",8.69906442427428
"8137",9.14897754204256
"8138",8.53418359781233
"8139",9.32917103743682
"8140",8.11881205626127
"8141",9.33735019866025
"8142",8.42569008622906
"8143",10.4078807688384
"8144",8.85639204442615
"8145",7.88713551194495
"8146",8.29499383000684
"8147",10.0382404362962
"8148",10.0666633030502
"8149",9.69636806470734
"8150",8.93256248137716
"8151",8.55824285247895
"8152",9.91892300059408
"8153",8.63780923871674
"8154",9.23124557094798
"8155",9.05692051495431
"8156",8.56510988231917
"8157",9.28177673325838
"8158",8.75326753035445
"8159",10.0591351105461
"8160",8.58053751601426
"8161",9.88429224623694
"8162",9.50162757995538
"8163",8.1113157885561
"8164",8.74893898289242
"8165",9.94345755539581
"8166",8.50008372448806
"8167",9.02588542644424
"8168",8.57490540758199
"8169",9.85524640983513
"8170",8.86886473884927
"8171",8.29499383000684
"8172",9.76185556830918
"8173",7.89539789304327
"8174",8.38301183229912
"8175",9.20712813671483
"8176",8.68869821107588
"8177",9.36960268209748
"8178",9.00792904903408
"8179",8.46723691578948
"8180",10.1751146429956
"8181",8.57805894732184
"8182",10.3165738391737
"8183",8.58283873882866
"8184",10.3863138462321
"8185",9.14143401527362
"8186",9.20266908619174
"8187",11.0219575327967
"8188",8.71800561246184
"8189",9.44337001303303
"8190",9.46427609948871
"8191",9.37036431934185
"8192",8.17304903718077
"8193",9.57789443011281
"8194",9.91729003095764
"8195",9.20712813671483
"8196",9.33735019866025
"8197",9.05692051495431
"8198",9.13588195088196
"8199",8.47650642914773
"8200",9.19517836854864
"8201",8.42517544327588
"8202",10.1026958595116
"8203",8.86633690169582
"8204",8.80588639129511
"8205",9.46427609948871
"8206",9.10617494584696
"8207",9.95587210783073
"8208",7.87794454608636
"8209",10.151360545486
"8210",9.25636404703609
"8211",8.8031208221796
"8212",10.1026958595116
"8213",8.34819294380143
"8214",9.84574711560834
"8215",10.0570764556139
"8216",10.1751146429956
"8217",7.9981588030065
"8218",8.48657056191549
"8219",8.29332888048448
"8220",9.64714540089125
"8221",9.14897754204256
"8222",9.37972767386329
"8223",7.95722342380238
"8224",8.21728908942957
"8225",9.19493448929259
"8226",8.47197245225187
"8227",8.21854296092601
"8228",8.18962392413757
"8229",9.71695845579416
"8230",9.37809724493769
"8231",8.14136566068483
"8232",8.31760507519134
"8233",8.7393794244481
"8234",8.82404115686933
"8235",8.46723691578948
"8236",8.19588007965621
"8237",8.18900458384519
"8238",8.61356838597637
"8239",8.19588007965621
"8240",10.1124080322831
"8241",9.69713528112705
"8242",8.35695293623403
"8243",10.3684012561912
"8244",9.88414562819953
"8245",9.20712813671483
"8246",8.14339952792831
"8247",8.57805894732184
"8248",9.46820472755176
"8249",9.30293411480603
"8250",8.40939070849113
"8251",8.55309730748061
"8252",8.59186407571761
"8253",8.3590742481357
"8254",9.14897754204256
"8255",8.69906442427428
"8256",9.17932482144737
"8257",9.46659262583133
"8258",9.03499872639848
"8259",9.04617612888153
"8260",8.35299385255993
"8261",9.14421847762476
"8262",8.61356838597637
"8263",8.59346750786056
"8264",9.88429224623694
"8265",9.10011532553296
"8266",9.07269815657278
"8267",8.78655114681848
"8268",8.67009612274794
"8269",9.05692051495431
"8270",8.28442800375377
"8271",9.30784823126744
"8272",11.0219575327967
"8273",9.44431572205181
"8274",10.8015354688026
"8275",8.48657056191549
"8276",9.92262731125594
"8277",10.1751146429956
"8278",8.49449812087454
"8279",9.26504722451659
"8280",9.93966668587888
"8281",10.5634736995458
"8282",8.3948928556271
"8283",8.93256248137716
"8284",10.0591351105461
"8285",8.83138695842771
"8286",8.59583869448563
"8287",8.90775189755681
"8288",8.53418359781233
"8289",8.42569008622906
"8290",8.40089164003242
"8291",8.46661114260128
"8292",8.25033790307694
"8293",9.96568533196567
"8294",8.81449924194607
"8295",10.4111661761643
"8296",10.39516889428
"8297",9.04757309789703
"8298",8.76955687393137
"8299",9.92995399432956
"8300",9.94345755539581
"8301",10.1558570446131
"8302",8.50008372448806
"8303",8.4513583684622
"8304",8.69906442427428
"8305",9.39480585970554
"8306",9.89576614020045
"8307",8.36917532515305
"8308",8.3590742481357
"8309",9.4327689578099
"8310",8.60957302646096
"8311",10.3522460337406
"8312",9.46427609948871
"8313",8.97597316347345
"8314",8.93375695821734
"8315",8.66739672635479
"8316",8.35461507065106
"8317",8.78427044472643
"8318",9.64183344872751
"8319",8.38301183229912
"8320",9.34197943908934
"8321",10.033694668773
"8322",9.46659262583133
"8323",8.59195131790945
"8324",7.95246297791012
"8325",8.20621977106458
"8326",8.96690239160985
"8327",8.67889846573977
"8328",11.3065632316718
"8329",8.76420314997002
"8330",10.1751146429956
"8331",8.82720941477002
"8332",9.91729003095764
"8333",9.73979625101311
"8334",8.82720941477002
"8335",8.91582249585992
